"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client0.j8osds-d.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -cdn --epoch --noheaders --integer --output dstat.8osds.lineitem.10MB.client0.log",,,,"Date:","08 Sep 2019 20:23:12 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"epoch"
0.325,0.350,99.325,0,0,0,118784,74298406,57378,1567997240.260
0.350,0.400,99.249,0,0,0,196608,87473566,60848,1567997241.260
0.200,0.300,99.499,0,0,0,0,68789558,46517,1567997242.260
0.225,0.325,99.450,0,0,0,81920,66417148,48305,1567997243.260
0.275,0.425,99.300,0,0,0,0,78277320,54684,1567997244.260
0.426,0.325,99.249,0,0,0,77824,92981760,67863,1567997245.260
0.275,0.375,99.325,0.025,0,0,94208,75906725,53209,1567997246.260
0.275,0.425,99.299,0,0,0,188416,83021867,57361,1567997247.260
0.400,0.375,99.225,0,0,0,0,87862224,60980,1567997248.260
0.375,0.450,99.175,0,0,0,77824,90057515,63053,1567997249.260
0.475,0.350,99.175,0,0,0,118784,83497536,64424,1567997250.260
0.300,0.350,99.349,0,0,0,192512,80651713,60911,1567997251.260
0.325,0.375,99.300,0,0,0,0,83023556,56555,1567997252.260
0.275,0.425,99.300,0,0,0,77824,75907526,54337,1567997253.260
0.300,0.200,99.500,0,0,0,0,64048704,45636,1567997254.260
0.325,0.450,99.225,0,0,0,77824,62150785,49904,1567997255.260
0.200,0.350,99.450,0,0,0,94208,52189315,37667,1567997256.260
0.250,0.250,99.500,0,0,0,188416,56932314,40674,1567997257.260
0.275,0.300,99.425,0,0,0,0,68791496,48190,1567997258.260
0.225,0.325,99.450,0,0,0,114688,65091882,44572,1567997259.260
0.326,0.275,99.399,0,0,0,114688,75351297,58295,1567997260.260
0.300,0.350,99.349,0,0,0,196608,78278976,53628,1567997261.260
0.275,0.400,99.325,0,0,0,4096,80649805,56291,1567997262.260
0.325,0.375,99.275,0.025,0,0,81920,83021321,57691,1567997263.260
0.225,0.325,99.449,0,0,0,0,68790572,47266,1567997264.260
0.350,0.375,99.275,0,0,0,77824,76379991,57632,1567997265.260
0.275,0.325,99.400,0,0,0,102400,69200276,49870,1567997266.260
0.300,0.300,99.400,0,0,0,430080,70895148,54390,1567997267.260
0.300,0.350,99.349,0,0,0,0,81586411,59105,1567997268.260
0.325,0.325,99.350,0,0,0,77824,74987683,55487,1567997269.260
0.325,0.325,99.349,0,0,0,118784,74009554,55608,1567997270.260
0.325,0.375,99.300,0,0,0,192512,71163525,51609,1567997271.260
0.275,0.350,99.375,0,0,0,0,77811125,50876,1567997272.260
0.350,0.400,99.250,0,0,0,81920,78749992,57485,1567997273.260
0.250,0.425,99.324,0,0,0,0,68794418,41145,1567997274.260
0.175,0.225,99.600,0,0,0,77824,36063504,8452,1567997275.260
0.075,0.125,99.800,0,0,0,0,16614826,2511,1567997276.260
0.075,0.075,99.850,0,0,0,90112,16614205,2230,1567997277.260
0.075,0.075,99.850,0,0,0,81920,16613866,2181,1567997278.260
0.075,0.075,99.850,0,0,0,77824,16630060,2115,1567997279.260
0.100,0.075,99.825,0,0,0,114688,14716993,6715,1567997280.260
0.075,0.075,99.825,0.025,0,0,192512,16711164,2643,1567997281.260
0.100,0.050,99.850,0,0,0,0,16517090,2511,1567997282.260
0.050,0.075,99.875,0,0,0,81920,16613845,1834,1567997283.260
0.075,0.075,99.850,0,0,0,0,16614346,2445,1567997284.260
0.100,0.125,99.775,0,0,0,77824,17088820,6406,1567997285.260
0.050,0.100,99.850,0,0,0,90112,16614286,2445,1567997286.260
0.075,0.100,99.825,0,0,0,172032,16614625,1974,1567997287.260
0.100,0.075,99.825,0,0,0,0,16614466,2379,1567997288.260
0.050,0.075,99.875,0,0,0,98304,16631110,2305,1567997289.260
0.150,0.075,99.775,0,0,0,118784,17087872,6883,1567997290.260
0.075,0.100,99.825,0,0,0,192512,16614346,2247,1567997291.260
0.100,0.075,99.825,0,0,0,0,16614646,2379,1567997292.260
0.025,0.100,99.875,0,0,0,86016,14243666,2590,1567997293.260
0.075,0.100,99.825,0,0,0,0,16616446,2115,1567997294.260
0.100,0.075,99.825,0,0,0,77824,17088880,7000,1567997295.260
0.075,0.100,99.825,0,0,0,0,16615006,2247,1567997296.260
0.050,0.075,99.875,0,0,0,90112,14242608,1954,1567997297.260
0.075,0.125,99.800,0,0,0,131072,18985823,2445,1567997298.260
0.075,0.100,99.825,0,0,0,208896,11945508,5738,1567997299.260
0.075,0.050,99.875,0,0,0,0,12344606,7008,1567997300.260
0.050,0.075,99.850,0.025,0,0,90112,14242089,2371,1567997301.260
0.050,0.075,99.875,0,0,0,98304,11871092,2049,1567997302.260
0.050,0.075,99.875,0,0,0,77824,11871671,1974,1567997303.260
0.075,0.025,99.900,0,0,0,0,11872352,2115,1567997304.260
0.075,0.050,99.875,0,0,0,94208,12345146,6538,1567997305.260
0.050,0.075,99.875,0,0,0,90112,11871692,1983,1567997306.260
0.075,0.075,99.850,0,0,0,172032,14242428,2370,1567997307.260
0.050,0.050,99.900,0,0,0,0,11870792,2049,1567997308.260
0.075,0.050,99.875,0,0,0,94208,11874008,2474,1567997309.260
0.225,0.100,99.675,0,0,0,90112,9975378,12953,1567997310.260
0.250,0.025,99.725,0,0,0,0,18901,9577,1567997311.260
0.250,0.050,99.700,0,0,0,167936,18001,9575,1567997312.260
0.225,0.050,99.725,0,0,0,0,18360,9414,1567997313.260
0.175,0.025,99.800,0,0,0,81920,18183,7993,1567997314.260
0.275,0.075,99.650,0,0,0,0,492509,13197,1567997315.260
0.200,0,99.800,0,0,0,86016,16182,6936,1567997316.260
0.200,0.050,99.750,0,0,0,90112,20286,9508,1567997317.260
0.250,0.025,99.725,0,0,0,81920,19355,9601,1567997318.260
0.200,0.075,99.725,0,0,0,0,19675,9541,1567997319.260
0.250,0.050,99.675,0.025,0,0,77824,493499,13865,1567997320.260
0.150,0.025,99.825,0,0,0,0,17452,6327,1567997321.260
0.200,0.025,99.775,0,0,0,192512,19341,8926,1567997322.260
0.300,0.075,99.625,0,0,0,0,13395507,99475,1567997323.260
19.954,8.352,71.693,0,0,0,81920,1014814198,1303721,1567997324.260
27.102,7.341,65.558,0,0,0,0,1195634392,1745942,1567997325.260
28.510,9.369,62.121,0,0,0,73728,1187997635,1827448,1567997326.260
25.792,5.681,68.527,0,0,0,90112,1197449255,1772937,1567997327.260
26.243,5.854,67.777,0.126,0,0,22958080,1220618569,1870580,1567997328.260
25.386,4.804,69.810,0,0,0,0,1217882533,1861012,1567997329.260
23.674,4.573,71.753,0,0,0,122880,1214323838,1875102,1567997330.260
24.685,4.866,70.449,0,0,0,0,1201915513,1865223,1567997331.260
24.453,6.314,69.233,0,0,0,77824,1222950579,1987880,1567997332.260
25.006,5.042,69.952,0,0,0,0,1214838840,2029651,1567997333.260
25,4.778,70.222,0,0,0,196608,1223919921,2004574,1567997334.260
22.910,4.532,72.558,0,0,0,0,1199006784,1744208,1567997335.260
25.759,5.010,69.231,0,0,0,69632,1186111793,1561216,1567997336.260
23.359,5.278,71.364,0,0,0,94208,1208953334,1804651,1567997337.260
23.369,4.533,72.098,0,0,0,94208,1193759973,1632726,1567997338.260
24.654,3.626,71.720,0,0,0,0,1221513680,1853859,1567997339.260
23.640,3.499,72.860,0,0,0,77824,1182915000,1632807,1567997340.260
24.432,4.190,71.378,0,0,0,0,1206184049,1738145,1567997341.260
22.855,4.024,73.121,0,0,0,77824,1187650343,1438895,1567997342.260
24.540,4.409,71.051,0,0,0,0,1189744726,1586837,1567997343.260
19.426,3.724,76.850,0,0,0,81920,948844484,981863,1567997344.260
18.989,3.798,77.213,0,0,0,0,1039874739,1292449,1567997345.260
18.839,3.190,77.945,0.025,0,0,77824,1002475973,1045443,1567997346.260
21.636,4.039,74.325,0,0,0,86016,1036542973,1226760,1567997347.260
20.510,3.582,75.908,0,0,0,77824,1068158364,1190035,1567997348.260
22.858,3.679,73.463,0,0,0,8192,1136519454,1502573,1567997349.260
25.290,3.584,71.126,0,0,0,81920,1190121266,1694565,1567997350.260
21.457,3.580,74.962,0,0,0,0,1071250932,1302809,1567997351.260
21.082,3.925,74.994,0,0,0,163840,1034562016,1025647,1567997352.260
17.657,2.242,80.101,0,0,0,0,1011285677,1238610,1567997353.260
19.995,3.560,76.445,0,0,0,86016,1083380169,1207203,1567997354.260
19.758,2.877,77.366,0,0,0,0,1043581579,1168585,1567997355.260
18.785,3.328,77.887,0,0,0,94208,1001428788,1046769,1567997356.260
17.828,2.816,79.356,0,0,0,86016,994969106,950750,1567997357.260
17.614,3.045,79.341,0,0,0,81920,969842782,1135141,1567997358.260
19.276,3.820,76.904,0,0,0,4096,1012807616,958561,1567997359.260
19.945,2.594,77.462,0,0,0,159744,993398355,1235799,1567997360.260
15.844,2.317,81.839,0,0,0,0,955411680,1022025,1567997361.260
19.829,3.644,76.527,0,0,0,81920,1035051120,1153587,1567997362.260
20.232,2.576,77.191,0,0,0,0,1119686143,1531827,1567997363.260
20.374,2.503,77.123,0,0,0,143360,1069858631,1200809,1567997364.260
16.445,2.590,80.966,0,0,0,0,865467835,836489,1567997365.260
18.026,3.726,78.248,0,0,0,159744,981986903,1053061,1567997366.260
18.920,2.789,78.291,0,0,0,90112,1055671667,1196394,1567997367.260
19.713,2.741,77.521,0.025,0,0,81920,1022604975,1205850,1567997368.260
20.358,3.532,76.110,0,0,0,98304,1101122963,1272472,1567997369.260
16.876,2.993,80.131,0,0,0,110592,864879754,933707,1567997370.260
16.029,2.441,81.530,0,0,0,0,887222445,826521,1567997371.260
17.158,2.872,79.970,0,0,0,77824,926747343,930055,1567997372.260
17.428,2.486,80.085,0,0,0,0,969688520,988011,1567997373.260
17.647,2.313,80.040,0,0,0,77824,1032042775,1178245,1567997374.260
18.865,2.361,78.774,0,0,0,0,962350426,888863,1567997375.260
18.465,2.616,78.918,0,0,0,86016,1029653928,1337263,1567997376.260
14.818,2.340,82.843,0,0,0,163840,836565549,803650,1567997377.260
17.765,2.516,79.718,0,0,0,81920,891476680,746166,1567997378.260
15.501,2.743,81.756,0,0,0,110592,883164003,853310,1567997379.260
18.248,4.153,77.599,0,0,0,110592,949290172,1019597,1567997380.260
16.846,2.682,80.471,0,0,0,106496,994007770,1118483,1567997381.260
17.279,2.364,80.357,0,0,0,81920,924557835,1086535,1567997382.260
16.717,2.715,80.568,0,0,0,0,866661003,877499,1567997383.260
17.588,2.789,79.623,0,0,0,77824,1001720757,1165213,1567997384.260
16.650,2.034,81.316,0,0,0,0,863791447,850429,1567997385.260
17.124,3.047,79.829,0,0,0,163840,945702791,988579,1567997386.260
18.977,2.697,78.301,0.025,0,0,94208,966955295,1121550,1567997387.260
15.615,2.514,81.871,0,0,0,114688,845239265,829872,1567997388.260
14.060,1.707,84.233,0,0,0,118784,754383651,827688,1567997389.260
16.637,2.341,81.022,0,0,0,110592,916187742,979897,1567997390.260
15.131,2.241,82.628,0,0,0,0,841597644,864859,1567997391.260
12.933,1.758,85.309,0,0,0,77824,670755327,517671,1567997392.260
9.902,1.529,88.569,0,0,0,0,589298701,534895,1567997393.260
8.742,1.578,89.679,0,0,0,77824,470783180,287435,1567997394.260
11.680,1.834,86.486,0,0,0,0,684718149,496953,1567997395.260
13.039,1.555,85.406,0,0,0,94208,670503117,608721,1567997396.260
12.050,1.484,86.465,0,0,0,167936,747268181,545744,1567997397.260
20.232,2.321,77.447,0,0,0,98304,1024704063,1137620,1567997398.260
15.574,1.783,82.643,0,0,0,110592,832032088,740622,1567997399.260
12.033,1.755,86.212,0,0,0,151552,718423088,468179,1567997400.260
15.084,2.669,82.246,0,0,0,94208,854153378,834377,1567997401.260
17.086,2.718,80.196,0,0,0,167936,908809181,932407,1567997402.260
11.164,1.530,87.306,0,0,0,0,608237483,622699,1567997403.260
9.764,1.933,88.303,0,0,0,0,525929379,481071,1567997404.260
8.717,1.227,90.055,0,0,0,77824,465468719,305109,1567997405.260
9.388,1.205,89.408,0,0,0,0,563189856,313331,1567997406.260
11.030,1.404,87.541,0.025,0,0,172032,591837502,449994,1567997407.260
11.242,1.656,87.102,0,0,0,0,639371502,675872,1567997408.260
16.257,2.183,81.560,0,0,0,81920,865663738,902531,1567997409.260
13.302,2.255,84.444,0,0,0,114688,672640641,578482,1567997410.260
13.109,2.536,84.355,0,0,0,102400,745807890,706421,1567997411.260
12.055,1.855,86.090,0,0,0,0,707156409,517583,1567997412.260
11.471,1.506,87.023,0,0,0,77824,620027868,499537,1567997413.260
15.383,3.011,81.606,0,0,0,0,827199176,699097,1567997414.260
17.946,2.567,79.487,0,0,0,77824,1004722516,939715,1567997415.260
17.749,2.820,79.431,0,0,0,90112,895728593,1000443,1567997416.260
16.566,3.167,80.266,0,0,0,167936,970547324,1329906,1567997417.260
17.425,3.219,79.356,0,0,0,0,902262188,850042,1567997418.260
18.803,2.338,78.859,0,0,0,98304,955819087,1125627,1567997419.260
19.169,2.947,77.884,0,0,0,118784,1037628687,1253396,1567997420.260
16.985,2.186,80.829,0,0,0,221184,853144949,817255,1567997421.260
13.342,1.734,84.925,0,0,0,0,791905589,744165,1567997422.260
13.137,2.110,84.753,0,0,0,77824,745150454,584409,1567997423.260
13.669,1.906,84.424,0,0,0,0,721279734,585861,1567997424.260
14.315,3.075,82.611,0,0,0,77824,778345171,567095,1567997425.260
15.093,2.361,82.521,0.025,0,0,90112,777020916,742147,1567997426.260
15.783,2.362,81.855,0,0,0,167936,849435992,661944,1567997427.260
13.546,2.262,84.192,0,0,0,0,731316386,592106,1567997428.260
13.176,1.936,84.888,0,0,0,98304,754315561,774857,1567997429.260
13.693,1.734,84.573,0,0,0,118784,770649169,590766,1567997430.260
13.287,1.529,85.184,0,0,0,303104,691498217,522899,1567997431.260
14.989,1.933,83.078,0,0,0,0,801923285,861425,1567997432.260
15.462,2.284,82.254,0,0,0,81920,848517516,732927,1567997433.260
15.212,1.836,82.952,0,0,0,0,855827971,924723,1567997434.260
14.598,2.010,83.392,0,0,0,94208,760755930,713321,1567997435.260
16.349,2.232,81.419,0,0,0,290816,877040733,625009,1567997436.260
14.515,2.386,83.099,0,0,0,172032,775858920,777352,1567997437.260
14.035,2.837,83.128,0,0,0,0,755086984,593648,1567997438.260
11.599,1.883,86.518,0,0,0,77824,666831550,578223,1567997439.260
14.817,2.486,82.697,0,0,0,118784,786990323,652048,1567997440.260
15.804,2.965,81.231,0,0,0,196608,864651417,881583,1567997441.260
17.495,2.661,79.844,0,0,0,0,872227988,878941,1567997442.260
15.636,2.765,81.574,0.025,0,0,81920,897748541,829011,1567997443.260
15.987,3.852,80.161,0,0,0,0,897639419,1006061,1567997444.260
15.619,2.565,81.816,0,0,0,77824,844200220,860481,1567997445.260
14.786,2.418,82.695,0.101,0,0,19648512,802464102,610123,1567997446.260
16.801,2.813,80.362,0.025,0,0,163840,953942581,1068262,1567997447.260
16.218,3.369,80.412,0,0,0,0,845248279,906528,1567997448.260
14.433,2.037,83.530,0,0,0,81920,756512667,680293,1567997449.260
11.540,2.132,86.327,0,0,0,114688,659082613,485276,1567997450.260
14.132,3.138,82.731,0,0,0,192512,747285976,645499,1567997451.260
14.243,2.758,82.999,0,0,0,0,744161807,619521,1567997452.260
14.792,2.838,82.371,0,0,0,94208,779978897,695435,1567997453.260
13.600,2.514,83.886,0,0,0,0,713570455,605609,1567997454.260
13.841,2.437,83.723,0,0,0,77824,744545048,625749,1567997455.260
15.164,2.393,82.443,0,0,0,98304,909412762,1081813,1567997456.260
16.043,2.410,81.547,0,0,0,163840,850528388,780860,1567997457.260
14.006,1.933,84.061,0,0,0,0,773656313,829770,1567997458.260
16.478,2.286,81.236,0,0,0,94208,790989397,799901,1567997459.260
12.453,1.632,85.915,0,0,0,114688,716904560,642820,1567997460.260
14.225,2.158,83.618,0,0,0,188416,773264643,736855,1567997461.260
16.759,2.466,80.775,0,0,0,0,933983292,965551,1567997462.260
17.715,2.315,79.970,0,0,0,98304,862077340,777157,1567997463.260
14.573,2.638,82.789,0,0,0,0,767616323,749125,1567997464.260
14.375,2.589,83.036,0,0,0,77824,812172140,658839,1567997465.260
13.687,2.461,83.852,0,0,0,0,800681613,767115,1567997466.260
14.576,1.831,83.567,0.025,0,0,237568,762055629,684404,1567997467.260
14.336,1.855,83.810,0,0,0,81920,809370168,713480,1567997468.260
16.106,2.161,81.734,0,0,0,77824,904184498,906293,1567997469.260
10.138,1.154,88.708,0,0,0,114688,544683072,473724,1567997470.260
12.707,1.909,85.384,0,0,0,200704,754728859,687655,1567997471.260
12.992,1.706,85.302,0,0,0,4096,634172061,540421,1567997472.260
9.609,2.082,88.309,0,0,0,81920,610055063,446435,1567997473.260
10.743,2.033,87.224,0,0,0,0,581430252,465103,1567997474.260
14.257,2.313,83.430,0,0,0,77824,799709483,824413,1567997475.260
17.099,2.594,80.307,0,0,0,0,984677694,1064019,1567997476.260
17.211,2.186,80.603,0,0,0,90112,811774769,805910,1567997477.260
13.913,1.909,84.179,0,0,0,81920,786317003,550620,1567997478.260
15.942,1.936,82.122,0,0,0,77824,829933017,887315,1567997479.260
17.392,3.071,79.537,0,0,0,114688,910841774,874744,1567997480.260
12.716,2.408,84.876,0,0,0,188416,663497075,452211,1567997481.260
10.098,1.532,88.370,0,0,0,0,601429964,479659,1567997482.260
12.171,1.631,86.198,0,0,0,81920,695027102,539845,1567997483.260
13.489,1.934,84.577,0,0,0,0,777552933,703517,1567997484.260
12.660,1.855,85.485,0,0,0,94208,634450287,545547,1567997485.260
14.871,2.185,82.944,0,0,0,0,793135905,898945,1567997486.260
14.727,2.233,83.016,0.025,0,0,94208,788960707,695442,1567997487.260
12.679,1.657,85.664,0,0,0,94208,683583938,557364,1567997488.260
12.444,1.706,85.850,0,0,0,217088,683600454,602152,1567997489.260
11.089,1.631,87.280,0,0,0,0,608599394,559499,1567997490.260
12.920,1.631,85.449,0,0,0,90112,735470981,660451,1567997491.260
13.486,1.783,84.731,0,0,0,81920,734708397,613879,1567997492.260
14.555,2.112,83.333,0,0,0,77824,830174455,729537,1567997493.260
16.491,2.237,81.272,0,0,0,0,839443376,783277,1567997494.260
10.319,1.582,88.099,0,0,0,77824,606432176,449927,1567997495.260
11.142,1.280,87.578,0,0,0,94208,600527914,427659,1567997496.260
13.159,2.411,84.430,0,0,0,184320,727299555,645624,1567997497.260
13.273,2.740,83.987,0,0,0,0,732731583,636428,1567997498.260
13.002,1.983,85.015,0,0,0,131072,707840240,642532,1567997499.260
13.226,1.760,85.014,0,0,0,102400,736039933,762269,1567997500.260
15.535,1.735,82.730,0,0,0,0,844604799,665615,1567997501.260
16.260,2.014,81.727,0,0,0,221184,821159439,772817,1567997502.260
15.447,2.616,81.937,0,0,0,0,895726640,930193,1567997503.260
15.964,2.259,81.777,0,0,0,81920,777870648,663947,1567997504.260
10.514,1.430,88.055,0,0,0,0,628377286,554695,1567997505.260
13.665,2.210,84.125,0,0,0,77824,720308527,666773,1567997506.260
14.296,3.090,82.588,0.025,0,0,90112,789829761,750804,1567997507.260
13.024,2.083,84.893,0,0,0,86016,657273407,512986,1567997508.260
11.830,1.905,86.266,0,0,0,118784,643334251,594260,1567997509.260
12.494,1.860,85.646,0,0,0,106496,744755213,553477,1567997510.260
14.440,1.811,83.748,0,0,0,90112,743615575,542819,1567997511.260
15.270,2.415,82.314,0,0,0,81920,892803494,803831,1567997512.260
14.859,2.159,82.982,0,0,0,0,797508667,749985,1567997513.260
10.936,2.533,86.531,0,0,0,77824,574789008,473049,1567997514.260
11.097,1.728,87.174,0,0,0,0,671432766,486871,1567997515.260
11.853,1.683,86.464,0,0,0,184320,715767915,503449,1567997516.260
15.176,3.090,81.734,0,0,0,94208,864379891,996562,1567997517.260
14.529,1.932,83.538,0,0,0,102400,718286554,617152,1567997518.260
11.536,1.910,86.554,0,0,0,118784,693137448,499270,1567997519.260
11.803,1.733,86.464,0,0,0,106496,644298025,473371,1567997520.260
14.735,2.062,83.203,0,0,0,94208,829482250,658847,1567997521.260
15.503,2.136,82.362,0,0,0,81920,828731126,715151,1567997522.260
14.931,2.710,82.359,0,0,0,0,853123959,817325,1567997523.260
15.931,2.835,81.234,0,0,0,77824,817411978,820059,1567997524.260
14.221,2.161,83.618,0,0,0,0,707630467,547503,1567997525.260
13.934,2.918,83.124,0.025,0,0,90112,836513579,585203,1567997526.260
15.038,2.267,82.695,0,0,0,172032,882427707,1044820,1567997527.260
19.587,2.622,77.792,0,0,0,77824,1005268309,1137940,1567997528.260
15.255,1.759,82.986,0,0,0,114688,764361630,609716,1567997529.260
15.938,2.187,81.875,0,0,0,106496,798634499,576965,1567997530.260
13.213,2.336,84.451,0,0,0,94208,710534275,718311,1567997531.260
13.913,2.210,83.877,0,0,0,81920,707156541,424863,1567997532.260
9.629,1.856,88.516,0,0,0,0,583280447,421973,1567997533.260
9.100,1.604,89.296,0,0,0,77824,478004337,376253,1567997534.260
12.641,2.312,85.046,0,0,0,0,707630847,502997,1567997535.260
10.579,2.031,87.390,0,0,0,90112,565727811,524487,1567997536.260
9.007,1.581,89.413,0,0,0,167936,542155325,478126,1567997537.260
9.722,1.403,88.875,0,0,0,135168,530622947,392746,1567997538.260
11.262,1.709,87.029,0,0,0,118784,641863206,519870,1567997539.260
14.724,1.709,83.568,0,0,0,106496,795883085,670005,1567997540.260
17.610,2.616,79.774,0,0,0,94208,964042672,1008215,1567997541.260
18.074,3.268,78.632,0.025,0,0,81920,957422657,1025833,1567997542.260
14.913,2.561,82.526,0,0,0,4096,825351566,927775,1567997543.260
13.636,2.461,83.903,0,0,0,77824,772966605,648161,1567997544.260
12.582,1.883,85.535,0,0,0,0,624784853,568491,1567997545.260
10.773,1.632,87.594,0,0,0,94208,653128139,468941,1567997546.260
10.534,1.430,88.036,0,0,0,172032,590076857,350328,1567997547.260
12.741,2.307,84.951,0,0,0,77824,706374881,564348,1567997548.260
10.511,1.902,87.588,0,0,0,114688,558843369,424340,1567997549.260
10.635,1.856,87.509,0,0,0,118784,669757225,464119,1567997550.260
14.523,2.111,83.367,0,0,0,90112,745602773,810203,1567997551.260
11.094,2.083,86.822,0,0,0,81920,660913082,433997,1567997552.260
14.926,2.165,82.910,0,0,0,0,753875413,621953,1567997553.260
14.095,2.945,82.960,0,0,0,81920,850895561,784561,1567997554.260
14.616,2.135,83.250,0,0,0,0,777585878,589787,1567997555.260
15.387,2.058,82.555,0,0,0,167936,829294293,783799,1567997556.260
17.826,2.385,79.789,0,0,0,110592,919298765,1076714,1567997557.260
15.842,3.264,80.894,0,0,0,81920,915545374,905098,1567997558.260
18.255,2.766,78.979,0,0,0,110592,946883711,977676,1567997559.260
14.386,2.012,83.576,0.025,0,0,106496,781481933,669465,1567997560.260
14.221,1.988,83.791,0,0,0,0,793882839,566425,1567997561.260
16.285,2.794,80.921,0,0,0,81920,846460363,686491,1567997562.260
14.128,1.631,84.241,0,0,0,0,702924589,520097,1567997563.260
8.854,1.129,90.018,0,0,0,94208,529761265,424821,1567997564.260
11.610,1.906,86.484,0,0,0,0,636915128,531607,1567997565.260
11.424,2.586,85.990,0,0,0,94208,656600458,434035,1567997566.260
13.539,2.160,84.300,0,0,0,167936,755824654,809544,1567997567.260
15.282,2.334,82.384,0,0,0,81920,848681638,801356,1567997568.260
15.452,1.683,82.864,0,0,0,114688,756110273,643444,1567997569.260
13.374,1.357,85.269,0,0,0,106496,731778516,599819,1567997570.260
11.370,1.531,87.098,0,0,0,94208,693284037,573337,1567997571.260
13.705,1.732,84.563,0,0,0,98304,754982531,685365,1567997572.260
18.601,3.071,78.329,0,0,0,0,1014404080,1160345,1567997573.260
15.164,2.109,82.727,0,0,0,143360,766659920,686461,1567997574.260
13.836,2.767,83.396,0,0,0,0,804059263,727451,1567997575.260
16.788,2.262,80.950,0,0,0,163840,887893670,804604,1567997576.260
15.330,2.262,82.408,0,0,0,94208,869599295,890672,1567997577.260
16.067,2.087,81.846,0,0,0,98304,833253630,795901,1567997578.260
13.352,2.112,84.536,0,0,0,118784,736756626,697718,1567997579.260
14.512,1.883,83.580,0.025,0,0,106496,772327167,730675,1567997580.260
15.161,2.033,82.806,0,0,0,0,891381402,834453,1567997581.260
11.543,1.932,86.524,0,0,0,94208,608521835,521239,1567997582.260
9.554,1.530,88.917,0,0,0,0,525071849,337909,1567997583.260
9.451,1.479,89.070,0,0,0,86016,544356642,332659,1567997584.260
9.524,1.228,89.248,0,0,0,0,519057303,324655,1567997585.260
10.434,1.430,88.136,0,0,0,90112,612869243,477529,1567997586.260
12.202,2.912,84.886,0,0,0,172032,734270988,495852,1567997587.260
12.566,1.960,85.474,0,0,0,77824,675187413,693848,1567997588.260
14.755,2.208,83.036,0,0,0,122880,782740703,794626,1567997589.260
15.201,1.960,82.839,0,0,0,106496,849056645,826525,1567997590.260
15.014,1.958,83.028,0,0,0,94208,853938489,873475,1567997591.260
12.444,1.430,86.126,0,0,0,81920,623415773,406961,1567997592.260
12.604,1.632,85.764,0,0,0,0,750315095,698891,1567997593.260
13.399,1.559,85.043,0,0,0,0,740342407,599785,1567997594.260
13.434,1.704,84.862,0,0,0,77824,732573450,672459,1567997595.260
14.684,1.958,83.358,0,0,0,0,778533437,684479,1567997596.260
12.171,1.832,85.997,0,0,0,167936,725452459,585830,1567997597.260
12.481,2.256,85.263,0,0,0,0,653698231,516624,1567997598.260
12.970,2.534,84.496,0,0,0,81920,742327141,686245,1567997599.260
13.579,1.958,84.463,0,0,0,114688,709013525,593160,1567997600.260
13.097,1.835,85.043,0.025,0,0,110592,706656221,515585,1567997601.260
13.815,1.787,84.399,0,0,0,0,798886546,787719,1567997602.260
9.449,1.003,89.549,0,0,0,77824,403716995,276787,1567997603.260
3.053,0.450,96.496,0,0,0,0,163682603,55827,1567997604.260
2.830,0.326,96.844,0,0,0,139264,165485274,67993,1567997605.260
3.077,0.275,96.647,0,0,0,94208,165010702,66927,1567997606.260
2.751,0.450,96.799,0,0,0,184320,165011281,52464,1567997607.260
2.850,0.500,96.650,0,0,0,0,188582747,63840,1567997608.260
2.705,0.426,96.870,0,0,0,81920,167005650,46373,1567997609.260
3.253,0.425,96.321,0,0,0,311296,187079796,56632,1567997610.260
2.778,0.350,96.872,0,0,0,90112,165011422,60231,1567997611.260
2.728,0.425,96.847,0,0,0,90112,141440397,47847,1567997612.260
3.030,0.576,96.394,0,0,0,98304,188583670,61815,1567997613.260
2.879,0.501,96.621,0,0,0,0,165012142,69453,1567997614.260
2.904,0.351,96.745,0,0,0,81920,189057755,75855,1567997615.260
2.853,0.576,96.572,0,0,0,0,165012382,42765,1567997616.260
3.127,0.676,96.197,0,0,0,90112,165011161,32596,1567997617.260
2.728,0.601,96.671,0,0,0,184320,202972823,59754,1567997618.260
3.079,0.676,96.245,0,0,0,81920,174211137,46071,1567997619.260
2.855,0.501,96.619,0.025,0,0,122880,165485734,73234,1567997620.260
2.854,0.576,96.571,0,0,0,110592,188583947,79863,1567997621.260
3.151,0.250,96.599,0,0,0,0,165012262,64485,1567997622.260
3.029,0.325,96.646,0,0,0,81920,165073661,52111,1567997623.260
2.953,0.350,96.697,0,0,0,0,165011242,40359,1567997624.260
3.205,0.601,96.194,0,0,0,77824,189056855,58591,1567997625.260
2.827,0.300,96.873,0,0,0,90112,180954262,46407,1567997626.260
3.105,0.376,96.520,0,0,0,167936,172639886,32538,1567997627.260
2.602,0.325,97.073,0,0,0,0,141440223,39276,1567997628.260
2.503,0.426,97.071,0,0,0,98304,165019724,43837,1567997629.260
2.678,0.150,97.172,0,0,0,102400,141914151,63430,1567997630.260
2.627,0.400,96.848,0.125,0,0,22413312,141440037,51483,1567997631.260
