"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","osd0.j8osds-d.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -cdn --epoch --noheaders --integer --output dstat.8osds.lineitem.10MB.osd0.log",,,,"Date:","08 Sep 2019 20:27:19 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"epoch"
0.200,0.075,99.725,0,0,37224448,8192,29758,2385745,1567997133.289
0.926,0.225,98.849,0,0,148897792,8192,58020,14266932,1567997134.289
0.425,0.150,99.425,0,0,51904512,8192,16425,7171702,1567997135.289
0.650,0.100,99.250,0,0,75497472,8192,26049,9496228,1567997136.289
0.325,0.050,99.625,0,0,40370176,4038656,31271,4761890,1567997137.289
0.750,0.200,99.050,0,0,153616384,8192,32728,9496558,1567997138.289
0.875,0.150,98.974,0,0,71827456,8192,20302,14234922,1567997139.289
0.350,0.100,99.550,0,0,59768832,8192,58499,4841238,1567997140.289
0.926,0.150,98.923,0,0,143130624,8192,27937,14239674,1567997141.289
0.350,0.075,99.575,0,0,22544384,4538368,57689,4789214,1567997142.289
0.600,0.150,99.249,0,0,93847552,8192,27703,7124703,1567997143.289
0.525,0.075,99.400,0,0,63963136,8192,19282,9491608,1567997144.289
0.725,0.150,99.125,0,0,108003328,8192,61842,9584441,1567997145.289
0.625,0.125,99.250,0,0,80740352,8192,29931,9500782,1567997146.289
0.575,0.175,99.225,0.025,0,87556096,4059136,58622,7156515,1567997147.289
0.400,0.100,99.500,0,0,39321600,8192,27203,7128993,1567997148.289
0.700,0.200,99.100,0,0,104337408,8192,57030,9523618,1567997149.289
0.475,0.100,99.425,0,0,53477376,8192,28238,7185373,1567997150.289
0.325,0.100,99.575,0,0,45088768,8192,19810,4748294,1567997151.289
0.350,0.100,99.525,0.025,0,45088768,3260416,28072,4757402,1567997152.289
0.175,0.050,99.775,0,0,22544384,8192,12677,2372017,1567997153.289
0.475,0.075,99.450,0,0,67633152,8192,34323,4762022,1567997154.289
0.050,0.050,99.900,0,0,0,8192,52602,2469176,1567997155.289
0.575,0.150,99.275,0,0,69730304,8192,26324,7124637,1567997156.289
0.676,0.200,99.124,0,0,114819072,2772992,30132,9496360,1567997157.289
0.701,0.125,99.174,0,0,101187584,8192,21801,11863331,1567997158.289
0.325,0.075,99.600,0,0,29884416,8192,36551,4766444,1567997159.289
0.025,0.025,99.950,0,0,0,8192,52929,97624,1567997160.289
0.050,0.025,99.925,0,0,22544384,8192,17483,4914,1567997161.289
0.300,0.075,99.625,0,0,22544384,2191360,22727,4752782,1567997162.289
0.300,0.150,99.550,0,0,47185920,0,34481,4762448,1567997163.289
0.950,0.125,98.924,0,0,153624576,8192,21042,11858909,1567997164.289
0.700,0.200,99.100,0,0,120586240,8192,61800,9584507,1567997165.289
0.925,0.150,98.925,0,0,61865984,8192,19600,14234856,1567997166.289
0.275,0.150,99.550,0.025,0,45088768,4313088,14698,4743740,1567997167.289
0.450,0.125,99.425,0,0,67633152,24576,33927,7133721,1567997168.289
0.375,0.100,99.525,0,0,85983232,8192,22975,4748596,1567997169.289
1.301,0.275,98.424,0,0,146276352,8192,40407,19048352,1567997170.290
0.500,0.125,99.375,0,0,90701824,8192,59324,7156515,1567997171.289
0.776,0.200,98.999,0.025,0,82837504,4714496,27063,11867819,1567997172.289
0.500,0.125,99.375,0,0,90177536,12288,35364,4757600,1567997173.289
1.025,0.225,98.750,0,0,137363456,8192,32903,16611331,1567997174.289
0.975,0.150,98.874,0,0,110624768,8192,67906,14336639,1567997175.289
0.775,0.225,99,0,0,112726016,8192,21595,11858909,1567997176.289
0.350,0.150,99.500,0,0,60817408,4943872,32132,4757534,1567997177.289
0.350,0.175,99.475,0,0,64487424,8192,58161,4784792,1567997178.289
1.149,0.225,98.626,0,0,122683392,8192,59756,16643143,1567997179.289
0.175,0.050,99.775,0,0,26738688,8192,23713,2437571,1567997180.289
0.700,0.125,99.175,0,0,93847552,8192,55502,9523618,1567997181.289
0.325,0.200,99.450,0.025,0,73924608,4005888,62415,4789346,1567997182.289
0.925,0.250,98.825,0,0,108003328,8192,37194,14244294,1567997183.289
1.026,0.150,98.824,0,0,130023424,8192,40081,14248650,1567997184.289
0.300,0.075,99.625,0,0,40894464,8192,51455,4836349,1567997185.289
0.200,0.075,99.725,0,0,40370176,8192,52546,2408515,1567997186.289
0.475,0.100,99.400,0.025,0,49807360,3833856,55948,7156383,1567997187.289
0.826,0.250,98.924,0,0,139984896,57344,21209,11858975,1567997188.289
0.575,0.125,99.300,0,0,62914560,8192,27982,9500716,1567997189.289
0.800,0.225,98.974,0,0,135266304,8192,29727,11924393,1567997190.289
0.475,0.125,99.400,0,0,45088768,8192,23584,7124637,1567997191.289
0.425,0.125,99.450,0,0,67108864,4431872,67490,4793966,1567997192.289
0.500,0.125,99.375,0,0,45613056,8192,35531,7138101,1567997193.289
0.400,0.100,99.500,0,0,52961280,8192,29043,4757468,1567997194.289
0.350,0.050,99.600,0,0,37224448,8192,59639,4845417,1567997195.289
0.550,0.075,99.375,0,0,79691776,8192,27805,7124679,1567997196.289
0.475,0.125,99.375,0.025,0,77594624,3104768,50710,7151895,1567997197.289
0.850,0.125,99.025,0,0,112721920,839680,30552,11868083,1567997198.289
1.051,0.200,98.749,0,0,141033472,8192,30785,14239740,1567997199.289
0.775,0.250,98.975,0,0,126353408,8192,38284,14305096,1567997200.289
0.650,0.100,99.250,0,0,80740352,8192,52773,9523552,1567997201.289
1.001,0.225,98.749,0.025,0,152707072,5271552,29322,14235480,1567997202.289
0.726,0.125,99.149,0,0,85983232,8192,29068,11872307,1567997203.289
0.300,0.075,99.625,0,0,45088768,12288,24652,4752848,1567997204.289
0.325,0.075,99.600,0,0,45088768,8192,52078,4836375,1567997205.289
0.025,0.025,99.950,0,0,0,8192,35196,23064,1567997206.289
0.525,0.150,99.325,0,0,74973184,2551808,31754,7129191,1567997207.289
0.300,0.050,99.650,0,0,37748736,12288,17351,4748228,1567997208.289
0.175,0.075,99.750,0,0,42991616,8192,19696,2376637,1567997209.289
0.175,0.050,99.775,0,0,2097152,8192,26115,2441957,1567997210.289
0.325,0.100,99.575,0,0,45088768,8192,55942,4784726,1567997211.289
0.275,0.075,99.625,0.025,0,45088768,1982464,17732,2372215,1567997212.289
0.825,0.275,98.900,0,0,126877696,8192,34123,14244228,1567997213.289
0.800,0.225,98.975,0,0,139460608,8192,64774,11900027,1567997214.289
1.125,0.325,98.550,0,0,139472896,8192,33296,16672124,1567997215.289
0.626,0.100,99.274,0,0,90177536,8192,26109,11867885,1567997216.289
0.676,0.150,99.174,0,0,90177536,5750784,49406,7147341,1567997217.289
0.150,0.050,99.800,0,0,22544384,8192,56447,4784660,1567997218.289
0.350,0.025,99.625,0,0,45088768,8192,24640,4752848,1567997219.289
0.650,0.175,99.175,0,0,109576192,8192,33754,9557286,1567997220.289
0.200,0.050,99.750,0,0,17301504,8192,63647,2422111,1567997221.289
0.475,0.125,99.375,0.025,0,73928704,2904064,32444,7129059,1567997222.289
0.675,0.175,99.150,0,0,79691776,8192,22023,9491728,1567997223.289
0.625,0.125,99.250,0,0,80216064,81920,26949,9496228,1567997224.289
0.325,0.125,99.550,0,0,49283072,8192,62091,4845549,1567997225.289
0.325,0.125,99.550,0,0,81788928,8192,19863,4748360,1567997226.289
0.500,0.075,99.425,0,0,26738688,3317760,17353,7120311,1567997227.289
0.325,0.125,99.550,0,0,45088768,8192,31504,4761998,1567997228.289
0.300,0.100,99.600,0,0,47710208,532480,23541,4752848,1567997229.289
0.851,0.125,99.024,0,0,110100480,8192,30731,11928783,1567997230.289
0.400,0.100,99.500,0,0,45088768,8192,62956,4793768,1567997231.289
0.900,0.150,98.925,0.025,0,120061952,3112960,35746,9501046,1567997232.289
0.975,0.150,98.874,0,0,127926272,8192,22599,16606645,1567997233.289
0.525,0.175,99.300,0,0,99614720,12288,61879,7156581,1567997234.289
0.450,0.125,99.425,0,0,35651584,8192,25175,7180678,1567997235.289
0.175,0.025,99.800,0,0,22544384,8192,31919,2390233,1567997236.289
0.500,0.150,99.350,0,0,67633152,3735552,20739,7120017,1567997237.289
0.300,0.075,99.625,0,0,45088768,8192,26980,4757402,1567997238.289
0.600,0.175,99.225,0,0,98041856,12288,56022,9523684,1567997239.289
0.826,0.150,99.024,0,0,112197632,8192,36196,11933509,1567997240.289
0.675,0.175,99.150,0,0,115867648,8192,59203,9528238,1567997241.289
0.750,0.175,99.050,0.025,0,79691776,4538368,32152,11876927,1567997242.289
0.050,0.025,99.925,0,0,22544384,8192,14783,4914,1567997243.289
0.900,0.200,98.900,0,0,135266304,8192,30587,11868083,1567997244.289
0.726,0.150,99.124,0,0,86142976,8192,63398,11960779,1567997245.289
0.625,0.125,99.250,0,0,71827456,8192,19732,9491608,1567997246.289
0.475,0.125,99.375,0.025,0,67633152,3891200,21039,7120017,1567997247.289
0.800,0.225,98.974,0,0,112721920,8192,37783,11877125,1567997248.289
0.700,0.175,99.125,0,0,98566144,8192,21853,6804492,1567997249.289
0.525,0.100,99.375,0,0,59244544,8192,59287,9895457,1567997250.289
0.300,0.050,99.650,0,0,45088768,8192,22168,4748294,1567997251.289
0.325,0.100,99.550,0.025,0,45088768,3682304,25096,4752848,1567997252.289
0.700,0.100,99.200,0,0,100663296,8192,24883,9491806,1567997253.289
0.175,0.050,99.775,0,0,12058624,8192,94314,2453923,1567997254.289
0.150,0.050,99.800,0,0,22544384,8192,23525,2437328,1567997255.289
0.350,0.075,99.575,0,0,45088768,8192,60118,4789280,1567997256.289
0.375,0.100,99.525,0,0,45088768,8192,13954,4743740,1567997257.289
0.325,0.075,99.600,0,0,45088768,2465792,23626,4752848,1567997258.289
0.550,0.075,99.375,0,0,67633152,8192,15639,7115463,1567997259.289
0.150,0.075,99.775,0,0,28311552,1224704,37939,2451197,1567997260.289
0.450,0.075,99.474,0,0,61865984,8192,88048,7188261,1567997261.289
0.575,0.175,99.250,0,0,90177536,8192,17342,7115463,1567997262.289
0.600,0.075,99.325,0,0,67633152,1871872,20805,9491674,1567997263.289
0.150,0.050,99.800,0,0,27787264,8192,31408,18642,1567997264.289
0.700,0.175,99.125,0,0,93323264,8192,58976,11956086,1567997265.289
0.150,0.025,99.825,0,0,14155776,8192,16284,2376505,1567997266.289
0.275,0.100,99.625,0,0,53477376,8192,25593,2381257,1567997267.289
0.875,0.150,98.951,0.025,0,87556096,2748416,27800,11867951,1567997268.289
0.350,0.075,99.575,0,0,43515904,8192,50824,4780172,1567997269.289
0.850,0.100,99.050,0,0,122159104,12288,25204,11919849,1567997270.289
0.525,0.100,99.375,0,0,76546048,8192,28005,7124571,1567997271.289
0.275,0.075,99.650,0,0,22544384,8192,19325,4748282,1567997272.289
0.325,0.050,99.625,0,0,45088768,3592192,63430,4789280,1567997273.289
0.450,0.150,99.400,0,0,67633152,8192,37437,4830086,1567997274.289
0.025,0.025,99.950,0,0,0,8192,23700,2369164,1567997275.289
0.025,0,99.975,0,0,0,8192,53532,41280,1567997276.289
0.025,0.050,99.925,0,0,0,8192,16980,4848,1567997277.289
0.025,0.025,99.925,0.025,0,0,1384448,20694,9402,1567997278.289
0,0.025,99.975,0,0,0,8192,67932,54942,1567997279.289
0.025,0.050,99.925,0,0,0,8192,12903,56742,1567997280.289
0.025,0.025,99.950,0,0,0,8192,43824,32238,1567997281.289
0,0.025,99.975,0,0,0,8192,20874,9402,1567997282.289
0,0,100,0,0,0,339968,16620,4848,1567997283.289
0,0.025,99.975,0,0,0,8192,25848,13956,1567997284.289
0.025,0.050,99.925,0,0,0,8192,36270,79267,1567997285.289
0.025,0.050,99.925,0,0,0,8192,43944,32172,1567997286.289
0,0.050,99.950,0,0,0,8192,21714,9402,1567997287.289
0,0.025,99.975,0,0,0,331776,26208,13956,1567997288.289
0,0.025,99.975,0,0,0,8192,71448,59496,1567997289.289
0.025,0,99.975,0,0,0,188416,44163,88582,1567997290.289
0,0.025,99.975,0,0,0,8192,26666,14382,1567997291.289
0,0.025,99.975,0,0,0,8192,17160,4848,1567997292.289
0.025,0.025,99.950,0,0,0,167936,31002,18510,1567997293.289
0,0.025,99.975,0,0,0,8192,19080,4848,1567997294.289
0,0.025,99.975,0,0,0,8192,49380,92929,1567997295.289
0,0.025,99.975,0,0,0,24576,49398,36726,1567997296.289
0.025,0.050,99.925,0,0,0,8192,34956,23064,1567997297.289
0,0.025,99.975,0,0,0,344064,16620,4848,1567997298.289
0,0.025,99.975,0,0,0,8192,20454,9402,1567997299.289
0.025,0.025,99.950,0,0,0,8192,53469,97624,1567997300.289
0.025,0.050,99.925,0,0,0,12288,57066,45834,1567997301.289
0,0.025,99.975,0,0,0,8192,12246,294,1567997302.289
0.025,0.025,99.950,0,0,0,339968,36036,23064,1567997303.289
0,0,100,0,0,0,8192,26928,13956,1567997304.289
0.025,0.025,99.950,0,0,0,8192,17688,61051,1567997305.289
0.025,0.050,99.925,0,0,0,8192,21894,9402,1567997306.289
0.025,0.025,99.950,0,0,0,8192,53172,41280,1567997307.289
0.025,0.025,99.950,0,0,0,331776,16740,4848,1567997308.289
0,0.025,99.975,0,0,0,8192,30162,18510,1567997309.289
0.175,0.100,99.725,0,0,4096,8192,92546,136809,1567997310.289
1.202,0.751,97.897,0.150,0,6729728,667648,51751,41436,1567997311.289
0.350,0.150,99.475,0.025,0,802816,962560,47328,38554,1567997312.289
0,0.050,99.950,0,0,0,8192,19314,9402,1567997313.289
0,0.025,99.975,0,0,0,8192,56226,45834,1567997314.289
0,0.025,99.975,0,0,0,8192,25110,70201,1567997315.289
0.025,0.050,99.925,0,0,0,8192,20094,9456,1567997316.289
0,0.025,99.975,0,0,0,368640,20754,9402,1567997317.289
0.025,0.050,99.925,0,0,0,8192,48258,36726,1567997318.289
0,0.025,99.975,0,0,0,8192,20754,9402,1567997319.289
0.025,0.025,99.950,0,0,0,8192,16497,61192,1567997320.289
0.025,0.075,99.900,0,0,0,8192,25368,13956,1567997321.289
0.025,0.025,99.950,0,0,0,339968,57426,45834,1567997322.289
0.150,0.075,99.775,0,0,60297216,8192,24562,6123,1567997323.289
0.625,0.300,99.074,0,0,172490752,8192,233351,107656406,1567997324.289
0.625,0.275,99.099,0,0,172490752,8192,222508,129812353,1567997325.289
0.426,0.326,99.249,0,0,152043520,8192,333364,142213546,1567997326.289
0.600,0.300,99.075,0.025,0,155713536,5996544,201114,110894762,1567997327.289
0.576,0.250,99.174,0,0,164626432,8192,246522,147177772,1567997328.289
0.476,0.226,99.298,0,0,166199296,8192,217492,106481464,1567997329.289
0.526,0.300,99.174,0,0,106954752,8192,293969,151768706,1567997330.289
0.376,0.325,99.299,0,0,90177536,8192,278342,190726444,1567997331.289
0.200,0.225,99.549,0.025,0,45088768,6549504,184257,119164284,1567997332.289
0.075,0.351,99.574,0,0,41943040,8192,376418,209820462,1567997333.290
0.526,0.326,99.148,0,0,134217728,8192,351947,189776834,1567997334.289
0.275,0.200,99.525,0,0,50331648,8192,229023,115544207,1567997335.289
0.250,0.150,99.599,0,0,67633152,8192,135570,80675044,1567997336.289
0.375,0.400,99.199,0.025,0,112721920,4182016,211413,133521510,1567997337.289
0.351,0.251,99.399,0,0,108527616,8192,244287,164407966,1567997338.289
0.450,0.375,99.174,0,0,116916224,8192,287712,164738844,1567997339.289
0.250,0.175,99.575,0,0,85987328,8192,138749,71264202,1567997340.289
0.451,0.350,99.199,0,0,120586240,4096,225286,142730884,1567997341.289
0.350,0.300,99.324,0.025,0,109051904,7118848,219780,139460698,1567997342.289
0.350,0.275,99.375,0,0,87031808,8192,176528,118703617,1567997343.289
0.350,0.300,99.349,0,0,89128960,8192,196492,141497058,1567997344.289
0.300,0.300,99.399,0,0,71827456,8192,170530,130866023,1567997345.289
0.125,0.175,99.700,0,0,45088768,8192,76884,58921990,1567997346.289
0.200,0.300,99.500,0,0,61865984,4005888,159788,93318784,1567997347.289
0.350,0.200,99.449,0,0,90177536,8192,160162,117955824,1567997348.289
0.376,0.200,99.424,0,0,102760448,8192,178872,96543469,1567997349.289
0.450,0.300,99.249,0,0,122159104,8192,326789,163017332,1567997350.289
0.476,0.325,99.199,0,0,142606336,8192,238074,157103356,1567997351.289
0.575,0.450,98.950,0.025,0,144183296,6033408,216810,196573188,1567997352.289
0.401,0.451,99.149,0,0,148373504,8192,236792,150039241,1567997353.289
0.426,0.275,99.299,0,0,112721920,8192,182802,156659210,1567997354.290
0.450,0.275,99.275,0,0,122707968,8192,166688,90261304,1567997355.289
0.150,0.175,99.675,0,0,47185920,8192,107084,74929488,1567997356.289
0.325,0.200,99.449,0.025,0,100663296,5664768,147580,98214982,1567997357.289
0.250,0.200,99.550,0,0,67633152,8192,155958,114010349,1567997358.289
0.050,0,99.950,0,0,0,8192,12786,294,1567997359.289
0.200,0.250,99.550,0,0,67633152,8192,151197,73104213,1567997360.289
0.200,0.125,99.675,0,0,45088768,8192,155838,68406022,1567997361.289
0.401,0.325,99.249,0.025,0,141033472,3272704,151954,125179343,1567997362.289
0.501,0.225,99.274,0,0,129499136,8192,294980,180719836,1567997363.289
0.301,0.125,99.574,0,0,96993280,8192,105494,92319370,1567997364.289
0.150,0.200,99.650,0,0,41418752,8192,117294,51403894,1567997365.289
0.200,0.100,99.700,0,0,64487424,8192,82460,70766015,1567997366.289
0.275,0.200,99.499,0.025,0,90177536,4755456,100752,89103781,1567997367.289
0.300,0.175,99.525,0,0,67633152,8192,133788,75927304,1567997368.289
0.200,0.125,99.675,0,0,67633152,8192,96618,70723755,1567997369.289
0.150,0.025,99.825,0,0,22544384,8192,51649,23632643,1567997370.289
0.225,0.175,99.600,0,0,67633152,8192,119860,59270654,1567997371.289
0.075,0.100,99.825,0,0,22548480,3031040,45106,35111396,1567997372.289
0.225,0.225,99.550,0,0,67633152,630784,128942,94308778,1567997373.289
0.125,0.125,99.750,0,0,45088768,8192,79130,47161346,1567997374.289
0.375,0.325,99.299,0,0,112721920,8192,152328,141363960,1567997375.289
0.200,0.100,99.700,0,0,45088768,8192,111978,47338547,1567997376.289
0.225,0.200,99.575,0,0,70254592,2654208,62310,51859372,1567997377.289
0.150,0.200,99.650,0,0,42467328,73728,121730,89930116,1567997378.289
0.150,0.075,99.775,0,0,45088768,8192,77114,47156858,1567997379.289
0.250,0.175,99.575,0,0,99614720,8192,127967,70998139,1567997380.289
0.526,0.351,99.124,0,0,113246208,8192,273212,188807714,1567997381.289
0.400,0.375,99.200,0.025,0,122867712,4583424,153798,117972721,1567997382.289
0.175,0.150,99.675,0,0,46661632,147456,90032,70719135,1567997383.289
0.325,0.200,99.474,0,0,97517568,8192,180796,94367962,1567997384.289
0.501,0.275,99.224,0,0,156237824,8192,145124,131561042,1567997385.289
0.501,0.325,99.174,0,0,148905984,8192,200052,175254530,1567997386.289
0.425,0.350,99.200,0.025,0,115867648,5767168,201082,141509092,1567997387.289
0.350,0.250,99.400,0,0,112721920,8192,113738,94327150,1567997388.289
0.150,0.125,99.725,0,0,37224448,8192,38006,47147804,1567997389.289
0.275,0.175,99.549,0,0,85458944,8192,145469,89747653,1567997390.289
0.200,0.175,99.625,0,0,57671680,8192,108104,75480572,1567997391.289
0.125,0.125,99.725,0.025,0,38277120,3309568,31640,23580919,1567997392.289
0.200,0.125,99.675,0,0,51904512,8192,70964,70723689,1567997393.289
0.100,0.100,99.800,0,0,22544384,8192,71056,23621943,1567997394.289
0.325,0.150,99.525,0,0,90177536,8192,116320,94346821,1567997395.289
0.250,0.175,99.575,0,0,67633152,8192,65912,70719275,1567997396.289
0.300,0.250,99.450,0,0,76029952,3043328,106733,70805904,1567997397.289
0.326,0.251,99.424,0,0,130023424,8192,130704,117862808,1567997398.289
0.275,0.225,99.500,0,0,84934656,8192,129024,94336126,1567997399.289
0.300,0.200,99.500,0,0,69730304,8192,80665,94436268,1567997400.289
0.325,0.175,99.474,0.025,0,90976256,8192,123618,94438958,1567997401.289
0.225,0.150,99.600,0.025,0,45088768,4841472,89684,38319781,1567997402.289
0.275,0.175,99.550,0,0,90181632,8192,117656,79683553,1567997403.289
0,0.025,99.975,0,0,0,1122304,50586,23698798,1567997404.289
0.225,0.175,99.600,0,0,67633152,8192,45798,47213127,1567997405.289
0.275,0.175,99.550,0,0,73924608,8192,97738,94336126,1567997406.289
0.050,0.075,99.875,0,0,16252928,1736704,61350,23612665,1567997407.289
0.100,0.100,99.800,0,0,37748736,8192,72224,23612797,1567997408.289
0.300,0.200,99.500,0,0,74973184,12288,107764,94286098,1567997409.289
0.175,0.150,99.675,0,0,45088768,8192,77431,47245046,1567997410.289
0.075,0.075,99.850,0,0,22544384,8192,57300,23674709,1567997411.289
0.225,0.150,99.625,0,0,68681728,2363392,41716,47156990,1567997412.289
0.250,0.150,99.599,0,0,70778880,8192,115596,94295074,1567997413.289
0.350,0.200,99.450,0,0,106430464,118784,134670,94375448,1567997414.289
0.450,0.250,99.299,0,0,114819072,8192,150464,141554897,1567997415.289
0.125,0.125,99.750,0,0,54001664,8192,50458,47250768,1567997416.289
0.175,0.200,99.600,0.025,0,58728448,4358144,129194,70894867,1567997417.289
0.300,0.150,99.550,0,0,82837504,8192,100364,70731403,1567997418.289
0.275,0.250,99.475,0,0,114294784,8192,111490,94291078,1567997419.289
0.526,0.301,99.173,0,0,155189248,8192,284639,188735554,1567997420.289
0.275,0.150,99.575,0,0,76021760,8192,122992,94322272,1567997421.289
0.050,0.100,99.825,0.025,0,9961472,4288512,25484,14088,1567997422.289
0.401,0.275,99.324,0,0,147849216,8192,112296,141433488,1567997423.289
0.475,0.250,99.275,0,0,112721920,8192,124516,141433422,1567997424.289
0.075,0.050,99.875,0,0,22544384,8192,76588,23720418,1567997425.289
0.150,0.175,99.675,0,0,45088768,8192,83048,37942807,1567997426.289
0.275,0.275,99.449,0,0,90185728,4149248,109876,103533409,1567997427.289
0.350,0.350,99.300,0,0,122683392,8192,119142,117893915,1567997428.289
0.450,0.300,99.249,0,0,144179200,12288,159718,141437964,1567997429.289
0.375,0.225,99.399,0,0,107479040,8192,128487,117923029,1567997430.289
0.275,0.225,99.500,0,0,82837504,8192,118478,94310280,1567997431.289
0.300,0.125,99.549,0.025,0,102236160,5447680,103038,94392102,1567997432.289
0.275,0.225,99.500,0,0,92798976,8192,130272,94322464,1567997433.289
0.450,0.350,99.200,0,0,138412032,8192,119466,141551634,1567997434.289
0.275,0.200,99.524,0,0,88616960,2514944,134402,102508857,1567997435.289
0.401,0.300,99.299,0,0,135266304,8192,150764,156897427,1567997436.289
0.175,0.150,99.650,0.025,0,46137344,2592768,121152,47220680,1567997437.289
0.200,0.150,99.650,0,0,66584576,8192,58454,70723689,1567997438.289
0.300,0.175,99.525,0,0,90177536,8192,53182,65975974,1567997439.289
0.400,0.275,99.325,0,0,112721920,12288,152621,129330967,1567997440.289
0.125,0.175,99.700,0,0,45088768,8192,89638,64676692,1567997441.289
0.125,0.175,99.700,0,0,54525952,3817472,86190,23626723,1567997442.289
0.476,0.326,99.198,0,0,164626432,8192,233924,164497929,1567997443.289
0.476,0.300,99.224,0,0,141561856,8192,186702,189452438,1567997444.289
0.401,0.200,99.399,0,0,114294784,8192,128986,117964034,1567997445.289
0.150,0.150,99.700,0,0,49807360,8192,67488,47194774,1567997446.289
0.300,0.175,99.500,0.025,0,83886080,5459968,72170,94290520,1567997447.289
0.250,0.175,99.575,0,0,77070336,8192,110828,70737549,1567997448.289
0.175,0.175,99.650,0,0,58195968,8192,108518,70840201,1567997449.289
0.175,0.225,99.600,0,0,67633152,73728,78885,70771015,1567997450.289
0.375,0.225,99.400,0,0,94371840,8192,149724,94327216,1567997451.289
0.275,0.200,99.525,0,0,85983232,3747840,123662,94299628,1567997452.289
0.125,0.100,99.775,0,0,45088768,8192,112532,47275022,1567997453.289
0.075,0.025,99.900,0,0,22544384,8192,44142,23603563,1567997454.289
0.125,0.075,99.800,0,0,45088768,8192,30834,23628080,1567997455.289
0.175,0.100,99.725,0,0,50864128,8192,128870,70912963,1567997456.289
0.075,0.075,99.825,0.025,0,16777216,2129920,45546,23589895,1567997457.289
0.225,0.150,99.625,0,0,67633152,8192,145578,70784399,1567997458.289
0.350,0.275,99.374,0,0,131072000,8192,174184,94318042,1567997459.289
0.450,0.375,99.174,0,0,119013376,8192,156251,165153583,1567997460.289
0.100,0.050,99.850,0,0,37748736,8192,40028,23576431,1567997461.289
0.501,0.351,99.123,0.025,0,159907840,5046272,206718,165069909,1567997462.289
0.150,0.150,99.700,0,0,37748736,4096,102746,47188736,1567997463.289
0.275,0.200,99.525,0,0,78118912,4096,112120,94425386,1567997464.289
0.150,0.125,99.725,0,0,45088768,1732608,76298,47217615,1567997465.289
0.401,0.275,99.324,0,0,141037568,8192,117916,95001069,1567997466.289
0.250,0.250,99.499,0,0,84414464,2256896,112350,140750371,1567997467.289
0.225,0.150,99.625,0,0,66060288,8192,115720,47216126,1567997468.289
0.475,0.375,99.149,0,0,136839168,8192,197666,165148595,1567997469.289
0.125,0.100,99.775,0,0,22544384,8192,95365,23682737,1567997470.289
0.300,0.150,99.550,0,0,88080384,8192,123058,70850943,1567997471.289
0.300,0.175,99.500,0.025,0,69730304,3895296,101088,94290454,1567997472.289
0.400,0.175,99.425,0,0,111681536,8192,88830,94327216,1567997473.289
0.250,0.175,99.575,0,0,68681728,8192,77618,75890971,1567997474.289
0.200,0.150,99.650,0,0,73400320,12288,102238,65712588,1567997475.289
0.275,0.175,99.550,0,0,61865984,8192,189830,94331506,1567997476.289
0.325,0.250,99.424,0,0,91226112,4071424,110638,94304248,1567997477.289
0.225,0.150,99.625,0,0,66584576,8192,51728,70714647,1567997478.289
0.125,0.100,99.775,0,0,45088768,8192,97612,47483882,1567997479.289
0.100,0.175,99.725,0,0,45088768,8192,110265,47428250,1567997480.289
0.075,0.075,99.850,0,0,22544384,8192,47032,23594515,1567997481.289
0.225,0.175,99.600,0,0,67633152,8192,73474,70769163,1567997482.289
0.050,0.025,99.900,0.025,0,4194304,2629632,18816,5340,1567997483.289
0.225,0.175,99.600,0,0,72876032,8192,114034,70793381,1567997484.289
0.300,0.225,99.475,0,0,103284736,8192,83054,68574183,1567997485.289
0.351,0.175,99.474,0,0,92274688,53248,219196,143888881,1567997486.289
0.150,0.075,99.775,0,0,42991616,8192,74332,47152304,1567997487.289
0.025,0.025,99.950,0,0,0,3248128,12006,294,1567997488.289
0.025,0.050,99.925,0,0,9437184,8192,66712,55008,1567997489.289
0.150,0.100,99.750,0,0,35651584,8192,77809,47285808,1567997490.289
0.150,0.100,99.750,0,0,50331648,8192,58470,47152370,1567997491.289
0.476,0.200,99.324,0,0,147853312,8192,164712,119274863,1567997492.289
0.351,0.225,99.399,0.025,0,113246208,2609152,141626,116514643,1567997493.289
0.325,0.200,99.475,0,0,79691776,8192,130782,117871013,1567997494.289
0.125,0.075,99.800,0,0,37224448,8192,100882,47240355,1567997495.289
0.225,0.100,99.675,0,0,67633152,2691072,63510,70728243,1567997496.289
0.275,0.150,99.575,0,0,90177536,8192,72440,70723941,1567997497.289
0.501,0.300,99.199,0,0,152047616,1327104,136720,165022789,1567997498.289
0.325,0.150,99.524,0,0,95944704,8192,120218,75261225,1567997499.289
0.300,0.200,99.500,0,0,67633152,8192,110493,113402065,1567997500.289
0.275,0.175,99.550,0,0,82841600,8192,145602,47220812,1567997501.289
0.426,0.251,99.323,0,0,135274496,8192,188318,165004849,1567997502.290
0.475,0.275,99.225,0.025,0,120061952,5304320,159450,141557516,1567997503.289
0.400,0.275,99.325,0,0,112721920,8192,98762,117866591,1567997504.289
0.175,0.100,99.725,0,0,45088768,8192,48192,47208605,1567997505.289
0.200,0.150,99.650,0,0,60293120,16384,95518,47188868,1567997506.289
